method,median_end_to_end_ns,median_end_to_end_ms
B1,304878177.5,304.8781775
C0,190874566.5,190.8745665
B1,200913025.5,200.9130255
B1,286492843.0,286.492843
C0,300601786.0,300.601786
C0,51652137.5,51.6521375
C1,182656261.5,182.6562615
B0,233355453.5,233.3554535
B1,46112373.0,46.112373
B0,195570433.0,195.570433
C0,337188593.0,337.188593
C0,48323971.0,48.323971
C1,272905318.0,272.905318
C1,50504455.0,50.504455
B1,285288854.0,285.288854
B0,176288492.0,176.288492
B0,300598053.5,300.5980535
B1,157320099.0,157.320099
B1,296160071.5,296.1600715
B0,324207669.5,324.2076695
C0,205419661.0,205.419661
C1,202946568.0,202.946568
B1,46768321.0,46.768321
B0,48612702.0,48.612702
B0,46312662.5,46.3126625
C1,50556604.5,50.5566045
C1,352830602.0,352.830602
C0,364624944.5,364.6249445
B0,169975625.5,169.9756255
C1,354099732.0,354.099732
C0,186578993.0,186.578993
C0,298024065.5,298.0240655
B1,313584212.0,313.584212
B0,166440999.5,166.4409995
B1,45426586.0,45.426586
C0,273266091.5,273.2660915
C0,47541446.0,47.541446
B0,213875802.5,213.8758025
C0,46977189.0,46.977189
B0,204561394.5,204.5613945
B1,184496332.0,184.496332
C0,189589723.0,189.589723
B0,156954659.5,156.9546595
B1,49292660.0,49.29266
C0,46566447.0,46.566447
B0,51739165.0,51.739165
B0,180223594.5,180.2235945
B1,339246530.5,339.2465305
B0,178610413.0,178.610413
B1,175623056.5,175.6230565
C1,46059438.0,46.059438
B0,169394197.0,169.394197
C0,48984064.0,48.984064
C1,176606308.0,176.606308
B1,382594833.0,382.594833
C1,278804056.0,278.804056
B0,45729811.0,45.729811
C0,46937158.0,46.937158
B0,162449742.5,162.4497425
C1,186901595.0,186.901595
C1,161643920.5,161.6439205
C1,48353476.5,48.3534765
C1,48942074.5,48.9420745
B0,259016325.5,259.0163255
C0,268856503.0,268.856503
B0,289581400.0,289.5814
B0,166082382.0,166.082382
C0,375418080.0,375.41808
B1,51932856.5,51.9328565
B0,289149114.0,289.149114
B0,169957267.0,169.957267
B0,49455946.5,49.4559465
C0,189236169.0,189.236169
B0,343741172.0,343.741172
B0,211784181.5,211.7841815
C0,52216277.5,52.2162775
C0,50368154.5,50.3681545
B0,166962138.5,166.9621385
C1,320364215.0,320.364215
C0,292332306.5,292.3323065
B0,312985832.0,312.985832
C0,177474763.0,177.474763
C0,159576843.0,159.576843
C0,53738382.0,53.738382
B1,48846897.5,48.8468975
B0,53278792.0,53.278792
C1,325880570.0,325.88057
C1,191003198.0,191.003198
B1,338663918.5,338.6639185
C1,340419821.5,340.4198215
C0,216358020.5,216.3580205
B0,340220544.0,340.220544
C0,202479076.5,202.4790765
C1,189792351.0,189.792351
C0,385106270.5,385.1062705
C1,47510522.5,47.5105225
C1,325296182.0,325.296182
B1,319133281.0,319.133281
B1,46955528.0,46.955528
C0,54239784.0,54.239784
B0,47769164.0,47.769164
B0,190917394.0,190.917394
C1,170190703.0,170.190703
B1,354960899.0,354.960899
B1,47181094.5,47.1810945
C1,307317242.5,307.3172425
C0,218254215.0,218.254215
C1,47396978.5,47.3969785
C1,328156044.5,328.1560445
C1,347038283.0,347.038283
C0,45521400.0,45.5214
C1,171376402.5,171.3764025
C0,299376465.5,299.3764655
B1,53731693.0,53.731693
B1,188146131.0,188.146131
C0,203190467.0,203.190467
B1,53996259.0,53.996259
B0,49626441.5,49.6264415
B0,265684521.0,265.684521
B0,144406069.5,144.4060695
C0,53128149.0,53.128149
C0,321873368.5,321.8733685
B1,339069804.5,339.0698045
B1,51752870.0,51.75287
B0,52187382.5,52.1873825
C1,164707136.0,164.707136
B1,189928046.0,189.928046
B1,184860840.0,184.86084
C1,189688817.0,189.688817
B0,281739076.5,281.7390765
C0,198999037.0,198.999037
B0,47933787.5,47.9337875
B0,177157593.0,177.157593
B1,48408270.5,48.4082705
C0,47536719.5,47.5367195
B1,190310546.5,190.3105465
B1,328989222.0,328.989222
B1,339125652.0,339.125652
B1,177424483.0,177.424483
C0,186664045.5,186.6640455
B0,310669420.0,310.66942
C1,320539271.5,320.5392715
C1,188289484.5,188.2894845
C0,178739484.0,178.739484
B0,48943998.5,48.9439985
C1,314703168.0,314.703168
C0,57083555.5,57.0835555
C1,304296896.5,304.2968965
B1,170070651.0,170.070651
C0,176848756.0,176.848756
C1,49916269.0,49.916269
C1,180393039.5,180.3930395
C0,323024720.0,323.02472
B0,47201057.5,47.2010575
C0,309930727.5,309.9307275
B0,47922657.0,47.922657
C1,166381641.0,166.381641
B1,307212133.0,307.212133
B1,280921822.0,280.921822
B1,54402812.0,54.402812
B1,208168663.5,208.1686635
B0,50909694.5,50.9096945
C0,360137256.5,360.1372565
C1,54634185.5,54.6341855
C0,294766742.0,294.766742
C1,47637615.5,47.6376155
B1,196765079.5,196.7650795
B1,47487934.0,47.487934
C1,56031518.0,56.031518
B0,51826059.5,51.8260595
B0,387229113.5,387.2291135
C0,294173939.0,294.173939
C0,278680934.5,278.6809345
C0,200095536.0,200.095536
C0,50724058.5,50.7240585
C1,50145425.5,50.1454255
B1,188208249.5,188.2082495
C0,140123307.0,140.123307
C1,326384500.0,326.3845
B1,351251670.5,351.2516705
C1,302435045.5,302.4350455
C1,172149350.5,172.1493505
C1,197412393.5,197.4123935
C1,50282114.5,50.2821145
C1,340294248.5,340.2942485
B0,49492936.5,49.4929365
C0,390927385.5,390.9273855
B0,47457029.0,47.457029
B0,51488285.0,51.488285
B0,205847489.0,205.847489
B0,174158523.5,174.1585235
C0,50915133.5,50.9151335
B0,140429145.5,140.4291455
C0,48431642.5,48.4316425
C0,52570134.5,52.5701345
C0,363581928.5,363.5819285
C1,171945817.0,171.945817
B0,47761832.5,47.7618325
C0,334187747.5,334.1877475
C1,209145066.0,209.145066
B0,350194651.0,350.194651
C0,48640110.0,48.64011
C1,51351832.5,51.3518325
B1,162140008.5,162.1400085
C0,387460904.0,387.460904
B0,45994547.5,45.9945475
C0,195858621.5,195.8586215
B0,178088758.0,178.088758
B1,306672334.0,306.672334
B0,162112696.0,162.112696
C0,193809521.0,193.809521
C1,46182484.5,46.1824845
B1,188173756.0,188.173756
C0,184230893.5,184.2308935
B0,217942904.0,217.942904
B0,322938474.5,322.9384745
B1,349918100.5,349.9181005
C0,179642556.5,179.6425565
B1,181393548.5,181.3935485
B1,336260468.5,336.2604685
C0,225185105.5,225.1851055
B1,289127564.5,289.1275645
B1,339575292.5,339.5752925
C0,48713372.0,48.713372
C0,362619151.0,362.619151
C0,165711473.0,165.711473
B1,48736210.0,48.73621
C1,307535329.5,307.5353295
B0,48991690.0,48.99169
C1,338010414.0,338.010414
C1,53111595.0,53.111595
C0,344456563.5,344.4565635
B1,49450157.0,49.450157
B0,330193449.5,330.1934495
C1,333899170.5,333.8991705
B1,206859446.5,206.8594465
C0,46823302.5,46.8233025
C0,343838677.0,343.838677
B0,51081055.5,51.0810555
B1,302020527.5,302.0205275
C1,195066019.0,195.066019
B0,300662854.0,300.662854
C1,54848635.5,54.8486355
B0,52281096.0,52.281096
C0,196698825.0,196.698825
B0,233907938.5,233.9079385
B1,47162419.0,47.162419
C0,305724769.0,305.724769
B1,235044002.0,235.044002
B1,171228965.5,171.2289655
B0,197305849.0,197.305849
B0,230090133.5,230.0901335
B0,159870682.5,159.8706825
C0,356379836.5,356.3798365
C1,46591967.0,46.591967
B0,157078090.5,157.0780905
B1,397862132.5,397.8621325
B1,173041654.0,173.041654
C1,49744443.0,49.744443
C1,64834122.0,64.834122
C1,48036731.0,48.036731
B1,363570859.0,363.570859
C1,48670830.0,48.67083
B0,181404659.0,181.404659
B1,217594041.5,217.5940415
B1,48722052.0,48.722052
C0,188547330.5,188.5473305
B0,274256655.0,274.256655
C0,52336670.0,52.33667
B0,360606779.0,360.606779
B1,48655796.5,48.6557965
B0,211412827.5,211.4128275
C1,49218477.5,49.2184775
C1,54889383.0,54.889383
C1,323003244.0,323.003244
B0,49738824.0,49.738824
C0,50171069.5,50.1710695
C0,47494858.5,47.4948585
B0,48868375.0,48.868375
B1,204609727.0,204.609727
B0,211100382.0,211.100382
B0,47349878.5,47.3498785
C1,199147256.0,199.147256
B0,281408108.5,281.4081085
B1,50756119.0,50.756119
C1,273650757.0,273.650757
B1,312643802.0,312.643802
C1,159494745.0,159.494745
C0,46382113.5,46.3821135
C1,357660948.0,357.660948
B1,146072274.0,146.072274
C1,207268810.5,207.2688105
B1,46216781.5,46.2167815
C1,178215893.0,178.215893
C0,354845929.0,354.845929
C1,161496576.5,161.4965765
B1,142095830.5,142.0958305
B1,345670233.5,345.6702335
B0,331970067.0,331.970067
C0,166827468.0,166.827468
B1,48043055.0,48.043055
B1,346868507.0,346.868507
C0,440027612.5,440.0276125
B0,281604959.0,281.604959
B0,225142974.0,225.142974
B0,296494895.0,296.494895
C1,337184424.0,337.184424
C0,45407655.0,45.407655
B0,286920791.5,286.9207915
C0,196424056.0,196.424056
B1,168901145.5,168.9011455
C1,55113464.5,55.1134645
C1,45882374.0,45.882374
B0,49319761.0,49.319761
C1,357435372.0,357.435372
B1,49486833.0,49.486833
C0,50437543.0,50.437543
B1,48927767.5,48.9277675
B1,167200886.0,167.200886
C0,179136830.5,179.1368305
C1,177678317.0,177.678317
B0,323844807.0,323.844807
B0,345885899.5,345.8858995
B1,54861316.0,54.861316
B1,273038360.5,273.0383605
B1,47713078.0,47.713078
C1,226555396.0,226.555396
C0,48563544.0,48.563544
C0,64518564.0,64.518564
B0,166727187.5,166.7271875
B1,176148101.5,176.1481015
C0,158157227.5,158.1572275
C0,48795869.0,48.795869
B1,56537500.5,56.5375005
C1,47909259.0,47.909259
C1,177661928.5,177.6619285
B1,319193610.0,319.19361
B1,364223745.5,364.2237455
B0,341577227.5,341.5772275
B0,347895105.0,347.895105
B1,50455268.5,50.4552685
B0,151896226.5,151.8962265
C0,174573570.0,174.57357
B1,175301354.5,175.3013545
C1,169492337.5,169.4923375
C1,51722393.0,51.722393
B0,292141019.0,292.141019
B0,331910693.0,331.910693
B0,181867644.0,181.867644
B1,286217902.0,286.217902
B0,52069312.0,52.069312
B0,174792109.0,174.792109
B0,196715159.0,196.715159
B0,115529121.5,115.5291215
B1,49354665.0,49.354665
B1,47512956.5,47.5129565
C0,398799644.5,398.7996445
B1,53566085.5,53.5660855
C1,318969654.0,318.969654
C0,155039274.5,155.0392745
B0,299659345.5,299.6593455
B1,386730151.5,386.7301515
C1,171131857.5,171.1318575
C0,196519804.0,196.519804
C1,50885925.5,50.8859255
C1,238362234.5,238.3622345
C0,51191945.0,51.191945
B0,291200337.5,291.2003375
B0,206843533.0,206.843533
B1,161051419.5,161.0514195
C1,210294397.5,210.2943975
C1,331832699.0,331.832699
C0,299807334.5,299.8073345
C0,46816560.0,46.81656
B0,48708819.0,48.708819
C1,211861245.0,211.861245
C1,48799448.5,48.7994485
C0,52497940.0,52.49794
C0,47139312.0,47.139312
B0,181332302.0,181.332302
B1,48188472.0,48.188472
C0,183138267.5,183.1382675
C1,52445226.0,52.445226
C1,285830889.0,285.830889
C0,53297086.5,53.2970865
B0,47476974.5,47.4769745
C0,387616256.5,387.6162565
C0,46859245.0,46.859245
C0,172951206.0,172.951206
B1,47867738.0,47.867738
B0,49265645.5,49.2656455
B1,193336688.5,193.3366885
C1,274171157.0,274.171157
C0,331386948.0,331.386948
B1,174588174.5,174.5881745
C0,597347982.0,597.347982
B1,297479571.0,297.479571
C0,58772577.5,58.7725775
C1,315911155.0,315.911155
B0,238385251.0,238.385251
C0,276276840.0,276.27684
C0,169785962.5,169.7859625
B0,46600531.5,46.6005315
B1,182225065.5,182.2250655
B0,50225639.0,50.225639
B0,367606073.5,367.6060735
C0,308389419.0,308.389419
B0,166406046.5,166.4060465
C1,167398397.5,167.3983975
C1,47792926.0,47.792926
C1,283800361.0,283.800361
C1,325279813.0,325.279813
B0,280877668.0,280.877668
C1,341125423.5,341.1254235
C1,48314252.5,48.3142525
B0,203623337.0,203.623337
C1,189733753.0,189.733753
B1,315250956.0,315.250956
C1,327295644.0,327.295644
C0,148062771.0,148.062771
C0,190795431.0,190.795431
C0,46311414.5,46.3114145
B0,46171034.0,46.171034
C0,181620412.5,181.6204125
C0,319330831.5,319.3308315
C1,276533836.0,276.533836
B1,192181380.5,192.1813805
B1,279195458.0,279.195458
B1,322784648.0,322.784648
B0,187844086.5,187.8440865
B1,51328398.0,51.328398
C0,307453558.0,307.453558
C1,157364654.5,157.3646545
B1,154490754.0,154.490754
B1,47725311.0,47.725311
B0,323204497.5,323.2044975
B1,47435498.0,47.435498
B0,47405814.5,47.4058145
B1,347526386.0,347.526386
B1,188419944.0,188.419944
B0,294710509.0,294.710509
C1,201157076.5,201.1570765
C1,155187223.5,155.1872235
C0,302509781.0,302.509781
B0,50297929.5,50.2979295
C1,211087227.0,211.087227
C0,50579116.5,50.5791165
B1,48363027.0,48.363027
C1,342699424.0,342.699424
C1,310241521.0,310.241521
C1,47458890.0,47.45889
B1,50346661.5,50.3466615
C1,155646572.5,155.6465725
B1,304734208.5,304.7342085
B0,296206264.0,296.206264
B0,281944968.0,281.944968
B0,297814525.0,297.814525
C1,325224900.0,325.2249
B0,50072523.5,50.0725235
C0,308542075.0,308.542075
B1,168096242.0,168.096242
B0,291373358.0,291.373358
C0,153189991.0,153.189991
B0,304848979.5,304.8489795
C0,47313523.0,47.313523
C1,44801403.5,44.8014035
C0,175600958.0,175.600958
B1,336527625.0,336.527625
C1,186230355.0,186.230355
B0,47543485.5,47.5434855
B1,127042572.0,127.042572
C1,48108373.5,48.1083735
C0,54602150.0,54.60215
C0,266765156.5,266.7651565
C1,197159756.5,197.1597565
C0,166962834.0,166.962834
C0,47708256.5,47.7082565
B0,315038146.0,315.038146
B1,45678909.0,45.678909
C0,50638300.5,50.6383005
C1,48829858.0,48.829858
B1,47055898.0,47.055898
B0,258022972.5,258.0229725
C0,46705319.0,46.705319
B0,56936415.0,56.936415
B1,45879164.5,45.8791645
C0,289084414.5,289.0844145
B1,356982255.0,356.982255
B1,46111901.5,46.1119015
C0,45820200.5,45.8202005
C1,168264558.5,168.2645585
B0,149050351.0,149.050351
C0,52161639.0,52.161639
C1,284216127.0,284.216127
B1,46862191.0,46.862191
B1,343524160.0,343.52416
B1,47143053.0,47.143053
B0,49604713.5,49.6047135
B1,288872784.0,288.872784
B0,317697971.0,317.697971
C0,181802752.5,181.8027525
B1,160554084.0,160.554084
B1,315162825.0,315.162825
C1,253726923.0,253.726923
B0,158493238.0,158.493238
C0,322836613.0,322.836613
B1,296324528.0,296.324528
B0,45139666.0,45.139666
C1,155286023.0,155.286023
C0,48341143.0,48.341143
C1,57650374.5,57.6503745
B1,166750270.5,166.7502705
B0,191987892.5,191.9878925
C1,299083514.0,299.083514
C1,44825364.5,44.8253645
B0,258715933.0,258.715933
B0,164631366.0,164.631366
B1,144360277.0,144.360277
B0,397912330.0,397.91233
C1,173929431.5,173.9294315
B0,195443723.5,195.4437235
C0,304014830.0,304.01483
C0,46075278.5,46.0752785
B1,166448021.5,166.4480215
B1,49518160.0,49.51816
C1,49597627.5,49.5976275
C1,288845817.5,288.8458175
B0,323900820.0,323.90082
C1,51858686.0,51.858686
C1,302587767.0,302.587767
B0,298053871.5,298.0538715
B1,173778572.0,173.778572
C0,168569001.5,168.5690015
B1,53107056.0,53.107056
B1,46589936.5,46.5899365
C0,47218668.0,47.218668
B1,244787368.0,244.787368
B0,148487844.0,148.487844
C0,48372503.0,48.372503
B0,370151773.5,370.1517735
B0,153136511.5,153.1365115
C0,48725247.0,48.725247
C1,48829024.0,48.829024
C0,292142547.0,292.142547
C0,49760849.5,49.7608495
C1,339291321.5,339.2913215
C1,50806050.5,50.8060505
B1,180719179.5,180.7191795
C0,168719008.0,168.719008
B1,309969713.0,309.969713
B0,48463555.0,48.463555
B1,165052977.5,165.0529775
B1,163032246.0,163.032246
B1,46056053.5,46.0560535
B0,46594361.5,46.5943615
B0,47237143.0,47.237143
C0,334663508.0,334.663508
B0,47161052.5,47.1610525
C1,160310091.0,160.310091
C1,162973538.5,162.9735385
C0,177104602.5,177.1046025
C0,48191244.5,48.1912445
B1,198270482.0,198.270482
B1,177051475.5,177.0514755
C1,225456051.0,225.456051
C1,47605915.0,47.605915
B1,48868740.5,48.8687405
B0,48613208.0,48.613208
B0,48280003.0,48.280003
C0,193287570.0,193.28757
C1,281197951.5,281.1979515
B1,285748983.0,285.748983
C1,177400109.5,177.4001095
C1,49055585.0,49.055585
C1,294109774.0,294.109774
B1,340694966.0,340.694966
B0,186172340.0,186.17234
C1,303086645.5,303.0866455
C0,165294168.5,165.2941685
C1,191164361.0,191.164361
C1,48337477.0,48.337477
B1,192657973.0,192.657973
B1,222029475.0,222.029475
B1,295877542.0,295.877542
C0,346696898.0,346.696898
B1,327549991.0,327.549991
C1,50522554.5,50.5225545
C1,203965819.5,203.9658195
C0,168877907.0,168.877907
C1,452493480.5,452.4934805
C1,310766118.0,310.766118
C1,47612511.0,47.612511
C1,323008371.5,323.0083715
B1,47191885.5,47.1918855
B1,49613829.5,49.6138295
B0,270561263.5,270.5612635
B0,194701042.5,194.7010425
C1,318712495.0,318.712495
B0,383106626.0,383.106626
C1,163871431.0,163.871431
C0,180938353.0,180.938353
B0,190994005.0,190.994005
B1,48634753.5,48.6347535
C0,219131269.0,219.131269
B0,47470652.5,47.4706525
B0,182546867.5,182.5468675
C0,52061691.0,52.061691
B1,363570741.0,363.570741
B0,47967637.5,47.9676375
C0,373846999.5,373.8469995
C0,326636829.5,326.6368295
B1,50391452.0,50.391452
C0,303849404.0,303.849404
C1,48831029.5,48.8310295
B1,194501125.0,194.501125
B0,170097212.0,170.097212
B1,278437661.0,278.437661
C1,51229632.0,51.229632
B0,59292676.0,59.292676
B1,240229027.0,240.229027
C1,184894718.5,184.8947185
C0,188455629.5,188.4556295
B0,49586496.0,49.586496
C0,159206501.5,159.2065015
B0,147377010.5,147.3770105
B1,350961852.5,350.9618525
C1,196822659.0,196.822659
C1,195585158.0,195.585158
C0,308117698.5,308.1176985
C0,210827762.0,210.827762
B0,181910996.5,181.9109965
C0,362832631.5,362.8326315
B0,284958931.0,284.958931
B0,282458785.0,282.458785
C1,168745837.0,168.745837
C0,360539290.0,360.53929
B0,178685984.5,178.6859845
C0,46832385.0,46.832385
C1,293986398.0,293.986398
B1,206018295.0,206.018295
B1,313496683.0,313.496683
C0,48108288.0,48.108288
B1,194708011.5,194.7080115
C0,199157733.0,199.157733
C0,372588120.5,372.5881205
C1,46444962.0,46.444962
C1,305299697.0,305.299697
C1,290327480.5,290.3274805
C0,377706619.5,377.7066195
B0,195580016.0,195.580016
B1,159099237.5,159.0992375
B1,167730152.5,167.7301525
B1,140896779.5,140.8967795
B0,296585863.5,296.5858635
C0,52099201.5,52.0992015
B1,46966717.5,46.9667175
C0,183403773.5,183.4037735
B0,204490827.5,204.4908275
C0,322807286.5,322.8072865
C1,50158525.5,50.1585255
C1,311282404.0,311.282404
C0,48700834.5,48.7008345
B0,166657663.0,166.657663
B1,47002284.5,47.0022845
B0,48142701.0,48.142701
B0,50444762.5,50.4447625
C0,177909741.5,177.9097415
B0,46501258.0,46.501258
C0,304751523.0,304.751523
B0,168985541.0,168.985541
C0,51393461.5,51.3934615
C0,161380642.5,161.3806425
B1,187320648.5,187.3206485
C0,335781435.0,335.781435
C1,48858805.5,48.8588055
C0,186402198.0,186.402198
B1,48150923.5,48.1509235
B1,296904697.0,296.904697
C0,48153033.0,48.153033
C0,149438968.5,149.4389685
B1,356430749.0,356.430749
C1,59593553.0,59.593553
B0,47491626.5,47.4916265
C1,356621944.5,356.6219445
C0,50842625.0,50.842625
C1,161278436.0,161.278436
B1,51819146.5,51.8191465
C0,47604206.5,47.6042065
C1,167291304.0,167.291304
C1,174572961.5,174.5729615
B0,50186474.0,50.186474
B1,151376080.5,151.3760805
B1,48087849.0,48.087849
C1,292964251.0,292.964251
C1,51451015.0,51.451015
B0,292598659.5,292.5986595
B0,305066432.5,305.0664325
C0,269035362.0,269.035362
B0,325044661.0,325.044661
C1,405697011.5,405.6970115
C1,58252677.5,58.2526775
C1,208075911.5,208.0759115
C0,46705629.5,46.7056295
B1,46130097.0,46.130097
B1,49734373.0,49.734373
B0,310325746.0,310.325746
B0,170644663.5,170.6446635
B1,163098688.5,163.0986885
C1,383681138.5,383.6811385
B0,50148953.5,50.1489535
B1,210446360.5,210.4463605
C1,46742823.0,46.742823
C0,210548428.0,210.548428
B1,46508097.0,46.508097
B1,48854860.5,48.8548605
C0,49484036.0,49.484036
C1,305958802.5,305.9588025
C1,51188099.5,51.1880995
B0,192548630.0,192.54863
B1,367368183.5,367.3681835
C1,200337389.0,200.337389
B0,48063065.0,48.063065
B0,172247056.5,172.2470565
B0,48657362.5,48.6573625
B1,47547858.0,47.547858
C0,311705599.0,311.705599
C1,66583024.0,66.583024
C0,344626140.5,344.6261405
C0,318339852.5,318.3398525
B0,176750554.0,176.750554
C0,47791584.0,47.791584
B1,279063095.5,279.0630955
C1,311904153.0,311.904153
B1,264160851.5,264.1608515
B0,49951663.5,49.9516635
B0,321645416.0,321.645416
B1,245111605.0,245.111605
C1,154677855.0,154.677855
C0,304713382.5,304.7133825
C0,219344097.0,219.344097
C1,46073339.0,46.073339
C1,152477129.0,152.477129
B0,353562252.0,353.562252
B0,49709135.5,49.7091355
C0,48238274.0,48.238274
B0,301007828.5,301.0078285
C1,242941080.0,242.94108
C1,353457285.0,353.457285
C1,225897064.5,225.8970645
B0,173472812.5,173.4728125
B0,194735632.0,194.735632
B1,181795798.0,181.795798
B1,205465651.0,205.465651
B0,348097314.5,348.0973145
C0,178976980.5,178.9769805
B1,306355695.0,306.355695
B0,184705358.5,184.7053585
C1,197797208.0,197.797208
B1,48727978.0,48.727978
C0,366779674.0,366.779674
B1,274227191.5,274.2271915
C0,311995262.0,311.995262
C1,174228439.5,174.2284395
C0,184908689.5,184.9086895
C0,353239723.0,353.239723
C0,141999609.0,141.999609
B0,48712072.5,48.7120725
B0,46315362.0,46.315362
C0,220066432.5,220.0664325
C1,339225113.5,339.2251135
B0,325900208.5,325.9002085
B0,164952972.5,164.9529725
B1,349203032.5,349.2030325
B1,346976526.5,346.9765265
B1,47564584.5,47.5645845
C1,47606819.5,47.6068195
C0,47704441.5,47.7044415
B1,49041508.5,49.0415085
B1,45283058.0,45.283058
B1,226525397.0,226.525397
B1,336140361.5,336.1403615
C1,353302545.5,353.3025455
C0,331320056.5,331.3200565
C1,354004410.0,354.00441
